LIMIT_BAL,EDUCATION,AGE,PAY_0,BILL_AMT1,PAY_AMT1,TOTAL_BILL,TOTAL_PAID,PAYMENT_RATIO,CREDIT_UTILIZATION,AVG_DELAY,MAX_DELAY,MISSED_PAYMENTS,BILL_TREND,RISK_SCORE,DEFAULT
-1.1356658144132319,0.2101602178281591,-1.2461069250996748,2.1163640380296522,-0.6438246699748906,-0.3424135782359676,-0.8121968224711069,-0.8463524689981011,-0.6055341631162283,-0.5687547193499128,0.6807823535687603,1.3119043965984567,0.7491575642922179,-0.28620721637518803,0.8790215751907448,1
-0.3649742184242288,0.2101602178281591,-1.0292310306268324,-0.5096754294844392,-0.6605315343820357,-0.3424135782359676,-0.7805074860613102,-0.7059425995179703,-0.08866822737150001,-1.0166387711680287,0.6807823535687603,1.3119043965984567,0.7491575642922179,-0.46356843849796203,0.686880464993539,1
-0.5961816972209297,0.2101602178281591,-0.1617274527354625,-0.5096754294844392,-0.30010570330116537,-0.25086492480584177,-0.4945630375181571,-0.5099355026654008,-0.5573306727467193,-0.23473838736064123,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,0.09982587995035988,-0.5000164931816252,0
-0.9044583356165309,0.2101602178281591,0.1635863889738012,-0.5096754294844392,-0.05919298998578601,-0.22179611653619707,-0.056122321103043674,-0.5955949683886075,-0.7406611369625242,1.3545420816084284,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,0.24800857510324742,-0.08756812240622502,0
-0.9044583356165309,0.2101602178281591,2.332345333702226,-0.5096754294844392,-0.5799830045230544,-0.22179611653619707,-0.4685773083337233,1.0544408464415727,0.5398386554645325,-0.6289850582599148,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,-0.8558399749605088,-0.7739353064996317,0
-0.9044583356165309,-1.1330786797599788,0.1635863889738012,-0.5096754294844392,0.17709174545564008,-0.19164175111125445,-0.03319970285291861,-0.6156581740484917,-0.7498607163358627,1.510182772149788,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,1.311425715671518,-0.04860484748567296,0
2.563653846333983,-1.1330786797599788,-0.7039171889175687,-0.5096754294844392,4.297009936970661,2.974566618507721,2.701401712227509,2.9875437398270335,-0.6641948912198883,0.8276671919865528,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,-1.3069660612218548,-0.22686209043826389,0
-0.5191125376220294,0.2101602178281591,-1.354544872336096,-0.5096754294844392,-0.535752564959378,-0.31949626051301117,-0.7926483595327259,-0.7127497585811453,0.0700797857341903,-0.7674613678276717,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,0.005814956113689165,-0.7306155795233052,0
-0.2108358992264282,1.553399115416297,-0.8123551361539899,-0.5096754294844392,-0.5437734884887222,-0.14164581323669959,-0.6177670392368603,-0.6485865846363859,-0.5693063649903582,-0.8660691487561055,0.09319007383800111,1.3119043965984567,0.10636890381555363,-0.141972901055844,0.3868136410223395,0
-1.1356658144132319,1.553399115416297,-0.05328950549904126,-0.5096754294844392,-0.6969310553730699,-0.3424135782359676,-0.7472324995100225,-0.40860980005517417,0.5012094771481201,-1.0744037996730313,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,-0.9900059217043169,-0.8748429520041814,0
0.25157905836697364,1.553399115416297,-0.1617274527354625,-0.5096754294844392,-0.5466507064044936,-0.20334164489613218,-0.7217133368917416,-0.6579993548242211,-0.3555652292853238,-0.9313088795986612,0.09319007383800111,1.3119043965984567,0.10636890381555363,-0.15081727188298144,0.33623454530347124,0
0.7139940159603755,-1.1330786797599788,1.6817176502836986,-0.5096754294844392,-0.5305274286500758,0.9734023114468286,-0.5394751408861013,1.2908674858654348,1.0743540616181075,-0.9525211301559157,0.09319007383800111,1.3119043965984567,0.10636890381555363,-0.4962610235197022,0.09780906550447836,0
3.5655529211196866,0.2101602178281591,0.5973381779194862,-0.5096754294844392,-0.5322103296951498,-0.2821048473860823,-0.6996021387566652,-0.10762914501785367,0.6156824459905273,-1.0246116132761627,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,-0.07481096008726909,-0.8815366844077717,0
-0.7503200164187304,0.2101602178281591,-0.5954792416811474,1.2410175488582884,0.19611938469107257,-0.14942563951633478,0.30682251544108263,-0.5202928068859254,-0.7525219254036379,1.3551467153065426,1.6601028197866923,1.3119043965984567,2.0347348852455465,0.7006903230190096,2.1955502002006124,1
0.6369248563614751,-1.1330786797599788,-0.7039171889175687,-0.5096754294844392,0.2651318993217246,-0.16148738568631182,0.4248368093406203,-0.2825307917606749,-0.710359122419666,-0.341552377811502,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,0.16635608014556785,-0.5007566202177389,0
-0.9044583356165309,1.553399115416297,-1.354544872336096,1.2410175488582884,-0.010008849765238729,-0.3424135782359676,-0.17417718600833382,-0.6668584326480661,-0.7525910320704488,1.510182772149788,0.48491826032517393,1.3119043965984567,0.7491575642922179,0.364880618176135,1.403409954285024,0
-1.1356658144132319,-1.1330786797599788,-1.2461069250996748,-0.5096754294844392,-0.48825132578390457,-0.14942563951633478,-0.4793218630238262,-0.661972911789328,-0.6807902845250161,0.9125270102038583,1.8559669130302785,1.3119043965984567,2.0347348852455465,-0.5879029194562468,2.0773087111520585,1
1.1764089735537773,-1.1330786797599788,1.464841755810856,-0.5096754294844392,2.740611477712344,0.28226425590714377,2.427769887746792,2.9875437398270335,0.11938377907253722,0.9713385399781405,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,1.8369945553144933,-0.3201373297083024,0
1.4846856119493785,-1.1330786797599788,1.464841755810856,1.2410175488582884,-0.6969310553730699,-0.3424135782359676,-0.8338543015251852,-0.8557652391859364,-0.8296163677292568,-1.0744037996730313,-0.10267401940558525,0.6503034416074925,0.10636890381555363,-0.44070731926174517,0.17229898720016099,0
0.09744073916917302,-1.1330786797599788,-0.7039171889175687,1.2410175488582884,-0.6969310553730699,-0.3424135782359676,-0.8338543015251852,-0.8557652391859364,-0.8296163677292568,-1.0744037996730313,-0.10267401940558525,0.6503034416074925,0.10636890381555363,-0.44070731926174517,0.17229898720016099,0
-0.2879050588253285,1.553399115416297,0.3804622834466437,-0.5096754294844392,-0.1763446175751249,-0.16148738568631182,-0.4194052493617736,0.5066762477598654,0.03363266288325502,-0.3117975757056795,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,1.0370922848369157,-0.6149917941370071,0
-0.3649742184242288,0.2101602178281591,0.3804622834466437,-0.5096754294844392,-0.6926423720646557,-0.3233560192874038,-0.8318331892552849,-0.8173324750971972,1.2841712364226547,-1.0675977784174082,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,-0.44070731926174517,-1.000960544903225,1
-0.7503200164187304,0.2101602178281591,-1.0292310306268324,2.1163640380296522,-0.13930722280087723,-0.22137395542024788,0.05930557117977638,-0.5101960637778669,-0.7274096383216396,0.44261607827848626,1.8559669130302785,1.3119043965984567,2.0347348852455465,-0.6351650260637625,1.9718096353587513,1
2.178308048339481,-1.1330786797599788,0.48890023068306493,-0.5096754294844392,-0.62212338956301,0.8292644447156029,-0.7470769773213047,-0.13306642362234966,1.2963472714489868,-1.0427455562827113,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,-0.2230726228368275,-0.99696546245086,1
-0.5961816972209297,-1.1330786797599788,-1.354544872336096,-0.5096754294844392,-0.6325465186163711,0.004783785266821782,-0.7305138642228737,-0.3346430142538805,0.47533428583986975,-0.9381688834306845,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,-0.5807958357558686,-0.8378296227750562,0
-0.9044583356165309,1.553399115416297,-1.354544872336096,-0.5096754294844392,-0.050642766934200806,-0.22342445226914398,-0.11372976835435357,-0.6117823275005595,-0.739228122779855,1.3871072211106061,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,0.2531809526851894,-0.07996362972857109,0
-0.8273891760176306,-1.1330786797599788,-0.9207930833904111,1.2410175488582884,-0.6984103796788204,-0.3424135782359676,-0.8338543015251852,-0.787367947163604,-0.8296163677292568,-1.0744037996730313,-0.10267401940558525,0.6503034416074925,0.10636890381555363,-0.43754861539491036,2.5201206315577966,1
-0.9044583356165309,1.553399115416297,-0.5954792416811474,-0.5096754294844392,-0.3910095033003998,-0.26401222813111674,-0.45867460201298343,-0.6371544658269389,-0.6718088060097281,0.09075621543582997,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,-0.3252566929289333,-0.4029916745428909,0
-0.9044583356165309,1.553399115416297,1.2479658613380136,-0.5096754294844392,-0.6881093966690534,-0.13645926238360945,-0.7023034915563481,0.4199093973086781,1.668327013487558,-1.0408048462184036,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,-0.4251901865159192,-1.05719423128677,0
-0.9044583356165309,-1.1330786797599788,-1.0292310306268324,-0.5096754294844392,-0.48888919956711807,-0.25195048196113967,-0.5100172097926883,-0.6538303770247648,-0.6600273350795645,-0.2820370958176685,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,-0.28557547560182106,-0.49464412774510813,0
0.48278653716367453,-1.1330786797599788,-0.9207930833904111,-0.5096754294844392,-0.4710151618545185,0.6991182035415506,-0.45367760647114197,2.3064369918408367,1.3456168778816515,-0.8873479691568047,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,-1.2413202981093605,-0.9676011119130532,0
-0.9044583356165309,0.2101602178281591,-0.2701653999718837,2.1163640380296522,-0.2827473933281852,-0.23880317863586473,-0.324786902112806,-0.6429519505793081,-0.716773012443219,0.5030929103705437,0.09319007383800111,1.3119043965984567,0.10636890381555363,-0.17071710624404068,0.7404283703884976,1
-0.5191125376220294,-1.1330786797599788,-0.37860334720830496,-0.5096754294844392,0.5657333126067416,-0.16010028487676448,0.8361118564873333,-0.25829860830133433,-0.7366213997663194,1.3301681175688744,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,0.24816651029658915,-0.09409401543573233,0
2.563653846333983,0.2101602178281591,2.0070314919929624,-0.5096754294844392,-0.5486050431019989,-0.09201172774724403,-0.4131133625530003,2.9875437398270335,2.1979136467834346,-1.0179100193736887,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,-0.3637928801043178,-1.1066265929149997,0
2.563653846333983,-1.1330786797599788,2.440783280938647,-0.5096754294844392,-0.5108754874140514,-0.040508071601442035,-0.6410750820416334,0.610705271911927,1.1469472802706582,-1.003539746774899,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,-0.10841167247072427,-0.96315117938799,0
-0.05669758002862759,-1.1330786797599788,-0.5954792416811474,-0.5096754294844392,-0.28618105433144087,-0.3345131344946326,-0.7526656333637025,-0.7945333777564197,-0.6038824392402097,-0.5855161514944722,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,0.8286573134241544,-0.5768516521259854,0
0.868132335158176,0.2101602178281591,0.48890023068306493,-0.5096754294844392,1.8342471188964473,0.1416242955652114,2.701401712227509,0.49664464492992333,-0.7332340068020187,0.6471370141264597,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,-0.08179959239264109,-0.2590499809026963,0
-0.8273891760176306,0.2101602178281591,-1.4629828195725174,-0.5096754294844392,-0.4926214397880481,-0.25195048196113967,-0.7291107836072687,0.8687910538095277,2.1979136467834346,-0.4259418365020721,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,-0.5830858960593237,-1.1066265929149997,0
